"DEPARTAMENTO","MUNICIPIO","PUESTO","COMUNA","DIRECCIÓN","LATITUD","LONGITUD","ALCALDE","GOBERNACIÓN","CONCEJO","ASAMBLEA","JAL","CANTIDAD ELECCIONES"
"ANTIOQUIA","MEDELLIN","SEC. ESC. LA ESPERANZA No 2","01COMUNA 1 POPULAR","KR 29 # 102 - 20","6.29116","-75.541166","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","INST.EDUC. LA CANDELARIA","01COMUNA 1 POPULAR","CL 106 # 32-100","6.2935183","-75.5424117","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","IE MARIA DE LOS ANGELES CANO MARQUEZ","01COMUNA 1 POPULAR","CRA 36B No 102C -54","6.292371293","-75.54483033","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","SEC. ESC. MEDELLIN","01COMUNA 1 POPULAR","CL 96 # 36-45","6.2867589","-75.5465494","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E.FE Y ALEGRIA GRANIZAL","01COMUNA 1 POPULAR","Cra 39A N° 104-23","6.29277703714","-75.54773237302","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","IE LA AVANZADA","01COMUNA 1 POPULAR","CRA 27 No 106BB-65","6.2943218","-75.5390466","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","SEC. ESC. CARPINELO AMAPOLITA","01COMUNA 1 POPULAR","CALLE 97 # 23-12","6.28691436587","-75.53846275965","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","IE ANTONIO DERKA","01COMUNA 1 POPULAR","CRA 28 No 107-425","6.29686256188","-75.53872842131","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","IE NUEVO HORIZONTES No 2","01COMUNA 1 POPULAR","CARRERA 37 No 107AA 21","6.29474408042","-75.54603781685","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","SEC.ESC. PABLO VI","01COMUNA 1 POPULAR","KR 42B # 110 A 28","6.2994019","-75.5465213","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","SEC. ESC. DIVINA PROVIDENCIA","01COMUNA 1 POPULAR","CL 108 NO 43B - 17","6.29733473324","-75.54921182921","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","SEC.ESC.AGRIPINA MONTES DEL VALLE","01COMUNA 1 POPULAR","CALLE 95 #42 B 44","6.28635434889","-75.55038768347","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E.FEDERICO CARRASQUILLA","01COMUNA 1 POPULAR","Cra 45 # 108-110","6.29859233982","-75.54949817791","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E.GUADALUPE","01COMUNA 1 POPULAR","Cra 42B 95A -23","6.28684932863","-75.5500050172","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E.  ASIA IGNACIANA","02COMUNA 2 SANTA CRUZ","CL 122 # 51B-30","6.30620538089","-75.55509115273","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","SEC.ESC.  MANUEL URIBE ANGEL","02COMUNA 2 SANTA CRUZ","KR 49A #107-65","6.29809076956","-75.55370622506","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","SEC. ESC. FIDEL ANTONIO SALDARRIAGA","02COMUNA 2 SANTA CRUZ","CRA 48 No 103B-01","6.29397956792","-75.5538733785","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","SEC ESC LA FRONTERA","02COMUNA 2 SANTA CRUZ","CALLE 122 No 50A 14","6.30601765744","-75.55266661634","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E. BARRIO SANTA CRUZ","02COMUNA 2 SANTA CRUZ","CL 103 # 43A - 45","6.29219967936","-75.55055653886","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","SEC. ESC. ARZOBISPO GARCIA","02COMUNA 2 SANTA CRUZ","KR 49 # 98-48","6.29017602123","-75.55602042268","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E. REPUBLICA DE HONDURAS","02COMUNA 2 SANTA CRUZ","KR 50B # 97A-30","6.29089602924","-75.55943356316","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","IE MONTECARLO GUILLERMO GAVIRIA","03COMUNA 3 MANRIQUE","CARRERA 36 # 85 B 140","6.278153","-75.54657","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","IE LAS NIEVES","03COMUNA 3 MANRIQUE","CLL 82 No 39 - 69","6.27363591875","-75.54904167109","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E. MANUELA BELTRAN","03COMUNA 3 MANRIQUE","KR 37 # 71-47","6.26618114732","-75.54854173302","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","SEC ESC SAN JOSE (IE MANUELA BELTRAN)","03COMUNA 3 MANRIQUE","CL 71 No 33-18","6.26557557775","-75.54591763325","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E.RAMON MUNERA LOPERA","03COMUNA 3 MANRIQUE","Cra 30A  # 77 - 04","6.26935278804","-75.54364118525","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","IE BELLO ORIENTE","03COMUNA 3 MANRIQUE","CRA 23B No 84B-27","6.2768963","-75.538217319","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","IE JOSE ROBERTO VASQUEZ","03COMUNA 3 MANRIQUE","CLL 76 No 39-160","6.26860529876","-75.55017024279","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E. JOSE ANTONIO GALAN","03COMUNA 3 MANRIQUE","KR 44A NO 93-87","6.28493997715","-75.55214442202","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E. HERNAN TORO AGUDELO","03COMUNA 3 MANRIQUE","Cra 45 # 72-80","6.26821924396","-75.55480916839","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","SEC ESC SUSANA D. (IE RODRIGO LARA BONI)","03COMUNA 3 MANRIQUE","KR 41B # 66E-50","6.26242872692","-75.55324647646","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","IE SAN JUAN BAUTISTA DE LA SALLE","03COMUNA 3 MANRIQUE","CLL 93 No 40-42","6.2844090044","-75.54930908256","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","COL AGUSTINIANO DE SAN NICOLAS","04COMUNA 4 ARANJUEZ","KR 48 # 93-13","6.28479404316","-75.55558562279","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E. MONSEÑOR FCO. CRISTOBAL T","04COMUNA 4 ARANJUEZ","Cra 50D # 90-49","6.28254826355","-75.56040676104","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E. GILBERTO ALZATE AVENDAÑO","04COMUNA 4 ARANJUEZ","CL 92 # 51A-100","6.28362581248","-75.56267177931","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E. CAMPO VALDES","04COMUNA 4 ARANJUEZ","CL 83 # 47-33","6.27529564501","-75.55566489922","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E.SAN JUAN BOSCO","04COMUNA 4 ARANJUEZ","CALLE 82 # 50C-10","6.27589766454","-75.56102186375","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","IE JOSE EUSEVIO CARO","04COMUNA 4 ARANJUEZ","CRA 50B No 93 - 106","6.28555188562","-75.558786929","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","IE LORENZA VILLEGAS DE SANTOS","04COMUNA 4 ARANJUEZ","CRA 51 No 87 - 40","6.28025235001","-75.5607508898","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","SEC ESC TOMAS CARRASQUILLA No 1","04COMUNA 4 ARANJUEZ","CRA 52 No 92 - 05","6.28381635858","-75.56319204646","1","1","1","1","1","5"
"ANTIOQUIA","LA CEJA","CARCEL",,"KR 18 # 20 - 68","6.026997269","-75.43281986","1","1","1","1","0","4"
"ANTIOQUIA","MEDELLIN","I.E. ALFONSO MORA NARANJO","04COMUNA 4 ARANJUEZ","KR 48A # 77-68","6.2713349877","-75.55725779558","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E. JOSE MARIA BRAVO MARQUEZ","04COMUNA 4 ARANJUEZ","CL 70 # 47A-04","6.26564580577","-75.5573529585","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E. FRANCISCO MIRANDA","04COMUNA 4 ARANJUEZ","KR 51C # 79-56","6.27411522685","-75.56357539307","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E. JAVIERA LONDOÑO","04COMUNA 4 ARANJUEZ","CL 71 # 51D-26","6.26814639228","-75.56491287091","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E. EL BOSQUE","04COMUNA 4 ARANJUEZ","Cra 58 # 85B 81","6.27983727493","-75.56724725532","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","SEC ESC JULIO ARBOLEDA","04COMUNA 4 ARANJUEZ","CRA 51 No 78-15","6.27260187514","-75.56247889996","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","ESCUELA SECCION PORFIRIO BARBA JACOB","04COMUNA 4 ARANJUEZ","CARRERA 47 No 74 20","6.26895922443","-75.55642980099","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","IE FE Y ALEGRIA LUIS AMIGO MORAVIA","04COMUNA 4 ARANJUEZ","CARRERA 58 No 84 40","6.27913601611","-75.56640820028","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E. JULIO CESAR GARCIA","05COMUNA 5 CASTILLA","CL 111A # 65-26","6.30643270672","-75.56415270193","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","IE DIEGO ECHAVARRIA MISAS","05COMUNA 5 CASTILLA","CALLE 111 No 70 68","6.3085715477","-75.56915956051","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","IE PRESBITERO ANTONIO JOSE BERNAL LONDOÑ","05COMUNA 5 CASTILLA","CL 105A # 63A-200","6.301311","-75.559322","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E.SEBASTIAN DE BELALCAZAR","05COMUNA 5 CASTILLA","CALLE 103EE  # 63D-185","6.297786","-75.564457","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","SEC ESC TRICENTENARIO","05COMUNA 5 CASTILLA","CRA 63A No 94A-23","6.28938502825","-75.56620717049","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","SEC ESC TOSCANA","05COMUNA 5 CASTILLA","CLL 111G No 64A-16","6.30626840378","-75.55932972503","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E. MARIA MONTESSORI","05COMUNA 5 CASTILLA","KR 69A # 92C-87","6.28677141268","-75.57505118902","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","ITM CASTILLA","05COMUNA 5 CASTILLA","CR 65 No 98 A - 75","6.2938558559","-75.56913954174","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E. DINAMARCA","05COMUNA 5 CASTILLA","Calle 91 No 65-119","6.28252085095","-75.57277587142","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E. REPUBLICA DE URUGUAY","05COMUNA 5 CASTILLA","CL 91A No 70A-123","6.28406481192","-75.57755058851","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","IE FELIX DE BEDOUT MORENO","05COMUNA 5 CASTILLA","CLL 108 No 70-39","6.30620534609","-75.56956529832","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","TERMINAL DE TRANSPORTES DEL NORTE","05COMUNA 5 CASTILLA","CR 64 C No 78  580","6.2793146688","-75.57084684656","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E. CIUDADELA LAS AMERICAS","06COMUNA 6 DOCE DE OCTUBRE","CL 111 # 79-77","6.30859929618","-75.57539859578","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E. PROGRESAR","06COMUNA 6 DOCE DE OCTUBRE","KR 83A # 106 D 5","6.30859837036","-75.58054087608","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","SEC. ESC. LEON DE GREIFF","06COMUNA 6 DOCE DE OCTUBRE","CL 101CC # 82E-72","6.3022944231","-75.58081138405","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E. DOCE DE OCTUBRE","06COMUNA 6 DOCE DE OCTUBRE","KR 77B # 103-05","6.30304089395","-75.57695566849","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","CASD JOSE MARIA ESPINOSA PRIETO","06COMUNA 6 DOCE DE OCTUBRE","CLL 99 No 72-192","6.29700974192","-75.57555961044","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E. EL TRIUNFO SANTA TERESA","06COMUNA 6 DOCE DE OCTUBRE","CALLE 104D # 82GG - 21","6.30651518167","-75.58117940835","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","IE SANTA JUANA DE LESTONACC","06COMUNA 6 DOCE DE OCTUBRE","CRA 76A No 103C-43","6.30304367853","-75.57549997936","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","IE JESUS MARIA VALLE JARAMILLO","06COMUNA 6 DOCE DE OCTUBRE","CLL 101 No 83-21","6.30048090448","-75.58223326749","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E.MAESTRO FERNANDO BOTERO","06COMUNA 6 DOCE DE OCTUBRE","CL 104 # 72A-80","6.30156976627","-75.57195185262","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E.ALFREDO COCK ARANGO","06COMUNA 6 DOCE DE OCTUBRE","KR 72 # 99-55","6.29623477263","-75.57379981713","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","SEC.ESC.SAN MARTIN DE PORRES","06COMUNA 6 DOCE DE OCTUBRE","KR 75A # 97-135","6.29586281654","-75.57860480489","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E. KENNEDY","06COMUNA 6 DOCE DE OCTUBRE","CRA 76A  No 92-200","6.2912823526","-75.58151873947","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","SEC.CONCENTRACION EDUC.KENNEDY","06COMUNA 6 DOCE DE OCTUBRE","CARRERA 76A # 92-131","6.29074552719","-75.58164470134","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E.JORGE ELIECER GAITAN(PPAL)","06COMUNA 6 DOCE DE OCTUBRE","CALLE 92 # 83-41","6.28991419323","-75.58522783609","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","SEC. ESC. PEDREGAL","06COMUNA 6 DOCE DE OCTUBRE","CLL 104E No 74-109","6.30340958051","-75.57304368825","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E.LA ESPERANZA","06COMUNA 6 DOCE DE OCTUBRE","CRA 73B No 96-09","6.29310562711","-75.57727357084","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E. SAN VICENTE DE PAUL","07COMUNA 7 ROBLEDO","KR 71A # 79D-01","6.2789269836","-75.5790277046","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","SEC.ESC. EL DIAMANTE","07COMUNA 7 ROBLEDO","CL 79A # 86-09","6.28533084894","-75.58717811678","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E.EL DIAMANTE (SEDE BTO)","07COMUNA 7 ROBLEDO","CARRERA 87 No. 79-05","6.28608185836","-75.58816587549","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E.FE Y ALEGRIA VILLA DE LA C","07COMUNA 7 ROBLEDO","Calle 77A # 90D-35","6.285044","-75.593645","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E.FE Y ALEGRIA SAN JOSE","07COMUNA 7 ROBLEDO","CALLE 86 # 92-60","6.29121664766","-75.59000819147","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","TECNOLOGICO DE ANTIOQUIA","07COMUNA 7 ROBLEDO","CALLE 78B # 72A-220","6.27960626276","-75.58345272622","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","IE JESUS REY","07COMUNA 7 ROBLEDO","CRA 88 No 77A-11","6.28341119282","-75.59199373996","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","IE AURES","07COMUNA 7 ROBLEDO","CRA 96A No 77E-15","6.29020770871","-75.59652641358","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","IE MON GERARDO VALENCIA CANO","07COMUNA 7 ROBLEDO","CL 65 # 74 B - 273","6.26910994436","-75.58772562814","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E. JORGE ROBLEDO","07COMUNA 7 ROBLEDO","CL 65 # 87-74","6.27680705565","-75.59740064078","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E.MARISCAL ROBLEDO","07COMUNA 7 ROBLEDO","CALLE 65 # 84-87","6.27540169758","-75.5958898367","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","SEC.ESC. SANTA MARGARITA","07COMUNA 7 ROBLEDO","KR 105B # 62-68","6.27654455945","-75.61596659552","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","COLEGIO FERRINI","07COMUNA 7 ROBLEDO","CALLE 76 # 80-431","6.27792318377","-75.59228054944","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E.CAMILO MORA CARRASQUILLA","07COMUNA 7 ROBLEDO","CALLE 62D # 94B-74","6.27825447024","-75.60623014536","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","COL MAYOR DE ANTIOQUIA","07COMUNA 7 ROBLEDO","CRA 78 No 65-46","6.2732352197","-75.591964243","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","IE BARRIO OLAYA HERRERA","07COMUNA 7 ROBLEDO","CRA 101C No 58-44","6.30098579839","-75.57860121702","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E. JUAN DE DIOS CARVAJAL","08COMUNA 8 VILLA HERMOSA","CL 65AA # 36-39","6.25574259502","-75.55103475315","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E. JUAN DE LA CRUZ POSADA","08COMUNA 8 VILLA HERMOSA","CL 62 # 39-22","6.25377902986","-75.554562691","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E.JOSE CELESTINO MUTIS","08COMUNA 8 VILLA HERMOSA","CALLE 65 No. 45-15","6.25889108451","-75.55696243894","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","INST.METROPOLITANO (I.T.M)","08COMUNA 8 VILLA HERMOSA","CALLE 54A No. 30-01","6.2452094709","-75.55100044632","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","SEC.ESC.JULIA AGUDELO","08COMUNA 8 VILLA HERMOSA","CL 58 # 28-58","6.24993572686","-75.5489633","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","SEC.ESC.NIÑO JESUS DE PRAGA","08COMUNA 8 VILLA HERMOSA","CALLE 57C No. 23-200","6.24865952494","-75.54578656913","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E.SOL DE ORIENTE","08COMUNA 8 VILLA HERMOSA","CARRERA 23 No. 56EH - 200","6.24493445328","-75.54059791409","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","IE LUIS CARLOS GALAN SARMIENTO PPAL","08COMUNA 8 VILLA HERMOSA","CRA 24B No 57EE-45","6.25039668212","-75.54693713959","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","IE ESC NORMAL SUPERIOR DE MEDELLIN","08COMUNA 8 VILLA HERMOSA","CRA 34 No 65 - 02","6.25442094993","-75.54875973186","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E. VILLA TURBAY","08COMUNA 8 VILLA HERMOSA","KR 2 # 55F-17","6.23573648371","-75.53021000396","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","SECCION ESCUELA HOGAR ANTIOQUIA","08COMUNA 8 VILLA HERMOSA","CALLE 52A No 12 34","6.23429686867","-75.53895141818","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","SEC ESC SOR MARIA LUISA COURBIN","08COMUNA 8 VILLA HERMOSA","KR 12 # 52-44","6.23408570176","-75.53845051948","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E. SAN FRANCISCO DE ASIS","08COMUNA 8 VILLA HERMOSA","CL 56 # 16-18","6.23837912111","-75.5397024129","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","IE FELIX HENAO BOTERO","08COMUNA 8 VILLA HERMOSA","CLL 52 No 23-51","6.24080620297","-75.54668732864","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","IE GABRIEL GARCIA MARQUEZ","08COMUNA 8 VILLA HERMOSA","CRA 8A No. 57A - 93","6.2368344301","-75.53366836483","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E.GUADALUPANO LA SALLE","09COMUNA 9 BUENOS AIRES","CALLE 49 No. 17 B 21","6.23622502828","-75.54443850006","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","IE MERCEDITAS GOMEZ MARTINEZ","09COMUNA 9 BUENOS AIRES","CL 45 # 18-03","6.23350999418","-75.54684052268","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","MANUEL JOSÈ CAYZEDO","09COMUNA 9 BUENOS AIRES","CLl 50 No 29-82","6.24144162904","-75.55204868438","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E. LA MILAGROSA","09COMUNA 9 BUENOS AIRES","KR 29 # 41-14","6.2351204131","-75.55471726839","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","COLEGIO EUCARISTICO","09COMUNA 9 BUENOS AIRES","CRA 28 No 42-62","6.23536405016","-75.5535999303","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","SENA SD BUENOS AIRES","09COMUNA 9 BUENOS AIRES","CLL 48 No 28-00","6.23947602777","-75.55233727579","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","IE ARZOBISPO TULIO BOTERO SALAZAR","09COMUNA 9 BUENOS AIRES","CLL 49A No 03A - 006","6.23006560592","-75.53261038436","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","IE MADRE LAURA","09COMUNA 9 BUENOS AIRES","CLL 45 No 22A - 81","6.23544928942","-75.55084848211","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","SECCION ESCUELA ALEJANDRO ECHAVARRIA","09COMUNA 9 BUENOS AIRES","CARRERA 16 NO 49B 8","6.23492719225","-75.54234720677","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","IE LORETO GABRIELA GOMEZ CARVAJAL","09COMUNA 9 BUENOS AIRES","KR 32 # 34-06","6.23127336474","-75.55971630259","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","IE FEDERICO OZANAM","09COMUNA 9 BUENOS AIRES","CRA.36 No 45 - 08","6.24046942363","-75.55820265924","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","ESC NORMAL SUPERIOR ANTIOQUEÑA","09COMUNA 9 BUENOS AIRES","KR 36A # 48-55","6.24249289865","-75.55847126241","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","SEC. ESC. JOSE DE SAN MARTIN","09COMUNA 9 BUENOS AIRES","CL 39 # 38- 21","6.23695652419","-75.56263412603","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","SEC. ESC. JUAN CANCIO RESTREPO","09COMUNA 9 BUENOS AIRES","CLL 45 No 31-63","6.23849775077","-75.55567381333","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E. TULIO OSPINA","10COMUNA 10 LA CANDELARIA","KR 51 D # 60-38","6.2591134","-75.5662527","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","SEC ESC AGUSTIN NIETO CABALLERO","10COMUNA 10 LA CANDELARIA","KR 40 # 59A-21","6.2523822","-75.5571236","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","COLEGIO SALESIANO EL SUFRAGIO","10COMUNA 10 LA CANDELARIA","KR 39 # 54-31","6.24829597084","-75.55808020323","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E. CEFA","10COMUNA 10 LA CANDELARIA","CL 50 # 41-55","6.2464754","-75.5619144","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E. HECTOR ABAD GOMEZ","10COMUNA 10 LA CANDELARIA","CL 50 #39-65","6.2455254","-75.5599889","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","IE JAVIER A LONDOÑO","10COMUNA 10 LA CANDELARIA","CLL 53 No 40-65","6.24835663045","-75.55996105291","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.T.M. (PRADO CENTRO)","10COMUNA 10 LA CANDELARIA","CRA 51 No 58-69","6.25757644962","-75.56621232243","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","CENTRO COMERCIAL SAN DIEGO","10COMUNA 10 LA CANDELARIA","CL 34 # 43-66","6.2341186","-75.5686026","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","ALCALDIA MUNICIPAL (SOTANO)","10COMUNA 10 LA CANDELARIA","CL 44 # 52-165","6.24473612427","-75.57378054011","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","SENA","10COMUNA 10 LA CANDELARIA","CL 51 # 57-70","6.25469309646","-75.57482746798","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","UNIVERSIDAD CLARETIANA","10COMUNA 10 LA CANDELARIA","CARRERA 55A # 61-06","6.2604137","-75.5701756","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","INSTITUTO JORGE ROBLEDO","11COMUNA 11 LAURELES","CL 51 # 65 - 72","6.25736142387","-75.58203945286","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","INST.EDUC. MATER DEI","11COMUNA 11 LAURELES","KR 68 # 42-70","6.24745604493","-75.58607235454","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","INST. UNIVERSITARIA SALAZAR Y HERRERA","11COMUNA 11 LAURELES","CRA 70 No 52-49","6.260459199","-75.58532592","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","COLEGIO CALASANZ FEMENINO","11COMUNA 11 LAURELES","CALLE 55 No 77-71","6.26649680915","-75.59028491646","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","COL SAN IGNACIO SD MAYORES","11COMUNA 11 LAURELES","CLL 48 No 68-98","6.25467168443","-75.58662242973","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","SEC. ESC. CARLOS OBANDO VELASCO","11COMUNA 11 LAURELES","CRA 67A No 42-24","6.2466932","-75.5855597","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","SEC.ESC. AGRUPACION COLOMBIA","11COMUNA 11 LAURELES","CL 44A # 75-68","6.2505392","-75.5949142","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","I.E. LUCRECIO JARAMILLO VELEZ","11COMUNA 11 LAURELES","KR 79 # 38-59","6.24628728","-75.59922143","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","COLEGIO BETLEHEMITAS","11COMUNA 11 LAURELES","TRV 36 No 72 - 93","6.2408545","-75.5955852","1","1","1","1","1","5"
"ANTIOQUIA","MEDELLIN","COL.SAN IGNACIO (SEC.INFANTIL)","11COMUNA 11 LAURELES","CALLE 47D No. 75-83","6.254278","-75.59275","1","1","1","1","1","5"
